web-scraper-order,web-scraper-start-url,build_a_figure_link,build_a_figure_link-href,figure_link,figure_link-href,name,description,image-src,price
"1700700902-1241","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Cassie Lang","https://www.actionfigure411.com/marvel/marvel-legends-antman-the-wasp-quantumania-cassie-lang-baf-wave-1-price-guide.php","Ant-Man","https://www.actionfigure411.com/marvel/marvel-legends-cassie-lang-ant-man-5813.php","Marvel Legends Ant-Man Cassie Lang Build A Figure","Marvel Legends Ant-Man Cassie Lang Build A Figure 
While he occasionally dons the Ant-Man suit to promote his new autobiography, Scott Lang has put his super hero days behind him to bond with his daughter, Cassie.



Does not include a BAF part.","/marvel/images/thumbs/ant-man-5813.jpg","C$28.32"
"1700700907-1242","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Caliban","https://www.actionfigure411.com/marvel/marvel-legends-xmen-caliban-baf-wave-1-price-guide.php","Weapon-X","https://www.actionfigure411.com/marvel/marvel-legends-caliban-weapon-x-1196.php","Marvel Legends Weapon-X Caliban Build A Figure","Marvel Legends Weapon-X Caliban Build A Figure 
Marvel Legends Weapon-X from the Caliban Build A Figure series. Weapon X fan figure with premium design, detail, and articulation for high poseability and display in a Marvel collection. Includes left leg to complete Caliban BAF.","/marvel/images/thumbs/weapon-x-1196.jpg","C$37.57"
"1700700909-1243","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Caliban","https://www.actionfigure411.com/marvel/marvel-legends-xmen-caliban-baf-wave-1-price-guide.php","Skullbuster","https://www.actionfigure411.com/marvel/marvel-legends-caliban-skullbuster-1195.php","Marvel Legends Skullbuster Caliban Build A Figure","Marvel Legends Skullbuster Caliban Build A Figure 
Marvel Legends Skullbuster from the Caliban Build A Figure series. An enemy of the X-Men, the cyborg Skullbuster is a member of the villainous gang called the Reavers. Includes right arm to complete Caliban BAF.","/marvel/images/thumbs/skullbuster-1195.jpg","C$54.33"
"1700700911-1244","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Caliban","https://www.actionfigure411.com/marvel/marvel-legends-xmen-caliban-baf-wave-1-price-guide.php","Jubilee","https://www.actionfigure411.com/marvel/marvel-legends-caliban-jubilee-1199.php","Marvel Legends Jubilee Caliban Build A Figure","Marvel Legends Jubilee Caliban Build A Figure 
Marvel Legends Jubilee from the Caliban Build A Figure series. The mutant Jubilee generates pyrotechnic energy blasts that she calls fireworks, capable of blinding enemies or causing serious damage. Includes torso to complete Caliban BAF.","/marvel/images/thumbs/jubilee-1199.jpg","C$60.59"
"1700700913-1245","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Caliban","https://www.actionfigure411.com/marvel/marvel-legends-xmen-caliban-baf-wave-1-price-guide.php","Gambit","https://www.actionfigure411.com/marvel/marvel-legends-caliban-gambit-1198.php","Marvel Legends Gambit Caliban Build A Figure","Marvel Legends Gambit Caliban Build A Figure 
Marvel Legends Gambit from the Caliban Build A Figure series. Remy LeBeau is an ex-thief from New Orleans with the mutant ability to convert energy and cause objects to explode. Does not include a BAF piece.","/marvel/images/thumbs/gambit-1198.jpg","C$39.25"
"1700700915-1246","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Caliban","https://www.actionfigure411.com/marvel/marvel-legends-xmen-caliban-baf-wave-1-price-guide.php","Forge","https://www.actionfigure411.com/marvel/marvel-legends-caliban-forge-1200.php","Marvel Legends Forge Caliban Build A Figure","Marvel Legends Forge Caliban Build A Figure 
Marvel Legends Forge from the Caliban Build A Figure series. Living up to his name, Forge is an expert inventor who supplies the X-Men and other groups with advanced technology. Includes left arm to complete Caliban BAF.","/marvel/images/thumbs/forge-1200.jpg","C$43.26"
"1700700918-1247","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Caliban","https://www.actionfigure411.com/marvel/marvel-legends-xmen-caliban-baf-wave-1-price-guide.php","Caliban (BAF)","https://www.actionfigure411.com/marvel/marvel-legends-caliban-caliban-baf-1201.php","Marvel Legends Caliban (BAF) Caliban Build A Figure","Marvel Legends Caliban (BAF) Caliban Build A Figure 
Marvel Legends Caliban Build-A-Figure","/marvel/images/thumbs/caliban-baf-1201.jpg","C$53.83"
"1700700920-1248","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Caliban","https://www.actionfigure411.com/marvel/marvel-legends-xmen-caliban-baf-wave-1-price-guide.php","Blink","https://www.actionfigure411.com/marvel/marvel-legends-caliban-blink-1197.php","Marvel Legends Blink Caliban Build A Figure","Marvel Legends Blink Caliban Build A Figure 
Marvel Legends Blink from the Caliban Build A Figure series. Clarice Ferguson uses her mutant ability of teleportation to disappear and reappear in the blink of an eye. Includes right leg to complete Caliban BAF.","/marvel/images/thumbs/blink-1197.jpg","C$26.49"
"1700700922-1249","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Caliban","https://www.actionfigure411.com/marvel/marvel-legends-xmen-caliban-baf-wave-1-price-guide.php","Beast","https://www.actionfigure411.com/marvel/marvel-legends-caliban-beast-1194.php","Marvel Legends Beast Caliban Build A Figure","Marvel Legends Beast Caliban Build A Figure 
Marvel Legends Beast from the Caliban Build A Figure series. One of the original X-Men, Hank McCoy is a genius whose Mutant ability gives him a blue and furry beast-like appearance. Includes head to complete Caliban BAF.","/marvel/images/thumbs/beast-1194.jpg","C$69.58"
"1700700926-1250","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Bonebreaker","https://www.actionfigure411.com/marvel/marvel-legends-xmen-return-of-wolverine-bonebreaker-baf-wave-1-price-guide.php","Wolverine","https://www.actionfigure411.com/marvel/marvel-legends-bonebreaker-wolverine-3950.php","Marvel Legends Wolverine Bonebreaker Build A Figure","Marvel Legends Wolverine Bonebreaker Build A Figure 
Suddenly resurrected and bearing super-heated adamantium claws, once again Wolverine must fight to reclaim his freedom, and his mind. Does not include a BAF part.","/marvel/images/thumbs/wolverine-3950.jpg","C$31.16"
"1700700929-1251","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Bonebreaker","https://www.actionfigure411.com/marvel/marvel-legends-xmen-return-of-wolverine-bonebreaker-baf-wave-1-price-guide.php","Vulcan","https://www.actionfigure411.com/marvel/marvel-legends-bonebreaker-vulcan-3953.php","Marvel Legends Vulcan Bonebreaker Build A Figure","Marvel Legends Vulcan Bonebreaker Build A Figure 
Vulcan sets his sights on total galactic conquest. Standing in his way are the X-Men, the Inhumans, the Kree…and his brother Havok!","/marvel/images/thumbs/vulcan-3953.jpg","C$19.77"
"1700700931-1252","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Bonebreaker","https://www.actionfigure411.com/marvel/marvel-legends-xmen-return-of-wolverine-bonebreaker-baf-wave-1-price-guide.php","Siryn","https://www.actionfigure411.com/marvel/marvel-legends-bonebreaker-siryn-3951.php","Marvel Legends Siryn Bonebreaker Build A Figure","Marvel Legends Siryn Bonebreaker Build A Figure 
Inheriting her mutant sonic scream from her father Banshee and raised by her criminal uncle, Black Tom Cassidy, Theresa Cassidy forges her own heroic path with X-Factor as Siryn!","/marvel/images/thumbs/siryn-3951.jpg","C$16.53"
"1700700933-1253","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Bonebreaker","https://www.actionfigure411.com/marvel/marvel-legends-xmen-return-of-wolverine-bonebreaker-baf-wave-1-price-guide.php","Sabretooth","https://www.actionfigure411.com/marvel/marvel-legends-bonebreaker-sabretooth-3956.php","Marvel Legends Sabretooth Bonebreaker Build A Figure","Marvel Legends Sabretooth Bonebreaker Build A Figure 
With keen senses, a mutant healing factor, and zero moral restraint, Sabretooth is a dark reflection of his archnemesis, the mutant hero Wolverine","/marvel/images/thumbs/sabretooth-3956.jpg","C$21.99"
"1700700935-1254","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Bonebreaker","https://www.actionfigure411.com/marvel/marvel-legends-xmen-return-of-wolverine-bonebreaker-baf-wave-1-price-guide.php","Maggott","https://www.actionfigure411.com/marvel/marvel-legends-bonebreaker-maggott-3954.php","Marvel Legends Maggott Bonebreaker Build A Figure","Marvel Legends Maggott Bonebreaker Build A Figure 
Maggott’s mutant power is his two giant slugs, Eanie and Meanie, that serve as his digestive system.","/marvel/images/thumbs/maggott-3954.jpg","C$23.20"
"1700700939-1255","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Bonebreaker","https://www.actionfigure411.com/marvel/marvel-legends-xmen-return-of-wolverine-bonebreaker-baf-wave-1-price-guide.php","Darwin","https://www.actionfigure411.com/marvel/marvel-legends-bonebreaker-darwin-3955.php","Marvel Legends Darwin Bonebreaker Build A Figure","Marvel Legends Darwin Bonebreaker Build A Figure 
True to his name, Darwin has the power to adapt against any threat, be it searing volcanic heat or the cold vacuum of space!","/marvel/images/thumbs/darwin-3955.jpg","C$21.53"
"1700700941-1256","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Bonebreaker","https://www.actionfigure411.com/marvel/marvel-legends-xmen-return-of-wolverine-bonebreaker-baf-wave-1-price-guide.php","Bonebreaker (BAF)","https://www.actionfigure411.com/marvel/marvel-legends-bonebreaker-bonebreaker-baf-3957.php","Marvel Legends Bonebreaker (BAF) Bonebreaker Build A Figure","Marvel Legends Bonebreaker (BAF) Bonebreaker Build A Figure 
Bonebreak Build-A-Figure released in 2022.","/marvel/images/thumbs/bonebreaker-baf-3957.jpg","C$69.02"
"1700700946-1257","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","Yellow Jacket","https://www.actionfigure411.com/marvel/marvel-legends-blob-yellow-jacket-1131.php","Marvel Legends Yellow Jacket Blob Build A Figure","Marvel Legends Yellow Jacket Blob Build A Figure 
Marvel Legends Yellow Jacket from the Blob Build a Figure wave released in 2007. This figure includes the right leg BAF part to complete the Blob.","/marvel/images/thumbs/yellow-jacket-1131.jpg","C$36.31"
"1700700948-1258","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","Xorn","https://www.actionfigure411.com/marvel/marvel-legends-blob-xorn-1130.php","Marvel Legends Xorn Blob Build A Figure","Marvel Legends Xorn Blob Build A Figure 
Marvel Legends Xorn from the Blob Build a Figure wave released in 2007. This figure includes the left leg BAF part to complete the Blob.","/marvel/images/thumbs/xorn-1130.jpg","C$48.12"
"1700700950-1259","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","X-3 Juggernaut","https://www.actionfigure411.com/marvel/marvel-legends-blob-x-3-juggernaut-1129.php","Marvel Legends X-3 Juggernaut Blob Build A Figure","Marvel Legends X-3 Juggernaut Blob Build A Figure 
Marvel Legends X-3 Juggernaut from the Blob Build a Figure wave released in 2007. This figure includes the hands BAF part to complete the Blob.","/marvel/images/thumbs/x-3-juggernaut-1129.jpg","C$67.57"
"1700700952-1260","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","X-3 Jean Grey","https://www.actionfigure411.com/marvel/marvel-legends-blob-x-3-jean-grey-1133.php","Marvel Legends X-3 Jean Grey Blob Build A Figure","Marvel Legends X-3 Jean Grey Blob Build A Figure 
Marvel Legends X-3 Jean Grey from the Blob Build a Figure wave released in 2007. This figure includes the right arm BAF part to complete the Blob.","/marvel/images/thumbs/x-3-jean-grey-1133.jpg","C$27.83"
"1700700955-1261","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","Ultimate Wolverine","https://www.actionfigure411.com/marvel/marvel-legends-blob-ultimate-wolverine-1126.php","Marvel Legends Ultimate Wolverine Blob Build A Figure","Marvel Legends Ultimate Wolverine Blob Build A Figure 
Marvel Legends Ultimate Wolverine from the Blob Build a Figure wave released in 2007. This figure includes the lower torso BAF part to complete the Blob.","/marvel/images/thumbs/ultimate-wolverine-1126.jpg","C$41.93"
"1700700957-1262","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","Thor","https://www.actionfigure411.com/marvel/marvel-legends-blob-thor-1127.php","Marvel Legends Thor Blob Build A Figure","Marvel Legends Thor Blob Build A Figure 
Marvel Legends Thor from the Blob Build a Figure wave released in 2007. This figure includes the head BAF part to complete the Blob.","/marvel/images/thumbs/thor-1127.jpg","C$36.55"
"1700700959-1263","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","She-Hulk","https://www.actionfigure411.com/marvel/marvel-legends-blob-she-hulk-1128.php","Marvel Legends She-Hulk Blob Build A Figure","Marvel Legends She-Hulk Blob Build A Figure 
Marvel Legends She-Hulk from the Blob Build a Figure wave released in 2007. This figure includes the upper torso BAF part to complete the Blob.","/marvel/images/thumbs/she-hulk-1128.jpg","C$38.19"
"1700700961-1264","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","Quicksilver (Green)","https://www.actionfigure411.com/marvel/marvel-legends-blob-quicksilver-green-6845.php","Marvel Legends Quicksilver (Green) Blob Build A Figure","Marvel Legends Quicksilver (Green) Blob Build A Figure 
Marvel Legends Quicksilver (Green) from the Blob Build a Figure wave released in 2007. This figure includes the left arm BAF part to complete the Blob.","/marvel/images/thumbs/quicksilver-green-6845.jpg","C$48.25"
"1700700963-1265","https://www.actionfigure411.com/marvel/build-a-figure-list.php","Blob","https://www.actionfigure411.com/marvel/marvel-legends-blob-baf-wave-1-price-guide.php","Quicksilver (Blue)","https://www.actionfigure411.com/marvel/marvel-legends-blob-quicksilver-blue-1132.php","Marvel Legends Quicksilver (Blue) Blob Build A Figure","Marvel Legends Quicksilver (Blue) Blob Build A Figure 
Marvel Legends Quicksilver (Blue) from the Blob Build a Figure wave released in 2007. This figure includes the left arm BAF part to complete the Blob.","/marvel/images/thumbs/quicksilver-blue-1132.jpg","C$45.11"
