web-scraper-order,web-scraper-start-url,action_figure_link,action_figure_link-href,name,image-src,price,description
"1700692369-497","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Imperial Patrol Trooper","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/imperial-patrol-trooper-1047.php","Star Wars 6"" Black Series Imperial Patrol Trooper","/star-wars/images/thumbs/imperial-patrol-trooper-1047.jpg","C$36.64","Star Wars 6"" Black Series Imperial Patrol Trooper 
As the Empire reinforces its hold on worlds across the galaxy, local defense forces are being supplemented - and eventually completely replaced - with Imperial Stormtroopers. To cover distances across sprawling settlements and cities, Patrol Stormtroopers police the streets and alleys aboard swift interceptor speeder bikes."
"1700692372-498","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Val (Vandor-1)","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/val-vandor-1-1046.php","Star Wars 6"" Black Series Val (Vandor-1)","/star-wars/images/thumbs/val-vandor-1-1046.jpg","C$16.58","Star Wars 6"" Black Series Val (Vandor-1) 
Val Vandor-1 as featured in the Han Solo Movie. Val was a female human criminal who worked with fellow outlaw Tobias Beckett during the reign of the Galactic Empire"
"1700692374-499","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Han Solo (Bespin)","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/han-solo-bespin-1045.php","Star Wars 6"" Black Series Han Solo (Bespin)","/star-wars/images/thumbs/han-solo-bespin-1045.jpg","C$23.40","Star Wars 6"" Black Series Han Solo (Bespin) 
Han Solo, captain of the Millennium Falcon, was one of the great leaders of the Rebel Alliance. He and his co-pilot Chewbacca came to believe in the cause of galactic freedom, joining Luke Skywalker and Princess Leia Organa in the fight against the Empire."
"1700692376-500","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Rebel Fleet Trooper","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/rebel-fleet-trooper-354.php","Star Wars 6"" Black Series Rebel Fleet Trooper","/star-wars/images/thumbs/rebel-fleet-trooper-354.jpg","C$58.39","Star Wars 6"" Black Series Rebel Fleet Trooper 
Drawn from many homeworlds and species, Rebel troopers were the Alliance's front-line soldiers in the war against the Empire. They defended the Alliance's leaders on countless worlds and during many operations, changing uniforms and tactics to meet each challenge."
"1700692378-501","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Tobias Beckett","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/tobias-beckett-1013.php","Star Wars 6"" Black Series Tobias Beckett","/star-wars/images/thumbs/tobias-beckett-1013.jpg","C$46.14","Star Wars 6"" Black Series Tobias Beckett 
Beckett is a survivor, always quietly working out angles to come out ahead. He's assembled a team of specialized scoundrels to carry out risky but profitable heists."
"1700692380-502","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","4-Lom","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/4-lom-790.php","Star Wars 6"" Black Series 4-Lom","/star-wars/images/thumbs/4-lom-790.jpg","C$24.39","Star Wars 6"" Black Series 4-Lom 
A rusty droid with insectile features, 4-LOM was originally a protocol droid, but logic glitches allowed him to escape his programming and become a bounty hunter. That proved a perfect occupation for the cold, calculating mechanical bounty hunter"
"1700692382-503","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Qi-Ra","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/qi-ra-1014.php","Star Wars 6"" Black Series Qi-Ra","/star-wars/images/thumbs/qi-ra-1014.jpg","C$19.38","Star Wars 6"" Black Series Qi-Ra 
At 18 years of age, young Qi-Ra is already enmeshed in a life of crime, working for a gang on Corellia..Unveiled at 2018 Toy Fair to support the new Solo: A Star Wars Movie."
"1700692384-504","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Lando","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/lando-1015.php","Star Wars 6"" Black Series Lando","/star-wars/images/thumbs/lando-1015.jpg","C$17.90","Star Wars 6"" Black Series Lando 
Smooth and sophisticated, Captain Lando Calrissian stands ready to retire from the life of a smuggler and instead become a full time gambler, or sportsman as he calls it, shuffling from card game to card game across the galaxy. Unveiled at 2018 Toy Fair to support the new Solo: A Star Wars Movie."
"1700692387-505","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Range Trooper","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/range-trooper-1022.php","Star Wars 6"" Black Series Range Trooper","/star-wars/images/thumbs/range-trooper-1022.jpg","C$24.10","Star Wars 6"" Black Series Range Trooper 
The Imperial expansion requires the settlement of vital operations on remote outpost worlds. These frontier Stormtroopers form a backbone of stubborn defense against would be thieves and pirates."
"1700692389-506","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Grand Moff Tarkin","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/grand-moff-tarkin-345.php","Star Wars 6"" Black Series Grand Moff Tarkin","/star-wars/images/thumbs/grand-moff-tarkin-345.jpg","C$23.73","Star Wars 6"" Black Series Grand Moff Tarkin 
An ambitious, ruthless proponent of military power, Wilhuff Tarkin became a favorite of Supreme Chancellor Palpatine and rose rapidly through the Imperial ranks. Shortly after the Empire's creation, he was put in charge of the construction of the Death Star. Tarkin saw the Death Star as a way to crush all dissent to the Empire's rule -- fear of the station's planet-killing superlaser would keep the galaxy's star systems in line. He demonstrated the station's power by destroying Alderaan, but died soon afterwards when the Death Star itself was destroyed."
"1700692393-507","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Jawa","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/jawa-1024.php","Star Wars 6"" Black Series Jawa","/star-wars/images/thumbs/jawa-1024.jpg","C$25.24","Star Wars 6"" Black Series Jawa 
Jawas comb the deserts of Tatooine in search of discarded scrap and wayward mechanicals. Using their cobbled-together weaponry, they can incapacitate droids and drag them to their treaded fortress-homes, immense sand-scarred vehicles known as sandcrawlers."
"1700692395-508","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Death Star Trooper","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/death-star-trooper-1025.php","Star Wars 6"" Black Series Death Star Trooper","/star-wars/images/thumbs/death-star-trooper-1025.jpg","C$22.94","Star Wars 6"" Black Series Death Star Trooper 
Death Star Troopers were the elite of the Imperial Navy who were stationed aboard the first and second Death Star. They were responsible for piloting the super-structure to its destinations and firing the superlaser on the orders of those in command of the station. They wore black uniforms and flared, reflective helmets."
"1700692397-509","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Clone Captain Rex","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/clone-captain-rex-934.php","Star Wars 6"" Black Series Clone Captain Rex","/star-wars/images/thumbs/clone-captain-rex-934.jpg","C$145.22","Star Wars 6"" Black Series Clone Captain Rex 
Clone Captain Rex served the Republic during the Clone Wars, often taking orders from Anakin Skywalker and Asoka Tano. He viewed military service as an honour, and he always completed his mission."
"1700692400-510","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Rey (Island Journey)","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/rey-island-journey-794.php","Star Wars 6"" Black Series Rey (Island Journey)","/star-wars/images/thumbs/rey-island-journey-794.jpg","C$21.61","Star Wars 6"" Black Series Rey (Island Journey) 
With the power of the force awakening inside her, Rey travels to the hidden world of ahch-to. There she seeks out Luke sky walker as the last hope of the resistance."
"1700692402-511","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","DJ Canto Bight (The Last Jedi)","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/dj-canto-bight-the-last-jedi-792.php","Star Wars 6"" Black Series DJ Canto Bight (The Last Jedi)","/star-wars/images/thumbs/dj-canto-bight-the-last-jedi-792.jpg","C$20.21","Star Wars 6"" Black Series DJ Canto Bight (The Last Jedi) 
A thief whose tattered, threadbare clothes and lackadaisical attitude conceal a sharp mind and expert codebreaking skills, DJ believes there's no difference between sides in this new galactic war."
"1700692404-512","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Jaina Solo","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/jaina-solo-344.php","Star Wars 6"" Black Series Jaina Solo","/star-wars/images/thumbs/jaina-solo-344.jpg","C$58.13","Star Wars 6"" Black Series Jaina Solo 
Fan figure 2016 vote winner. Jaina Solo is the daughter of Han Solo and Leia Organa Solo. She is a skilled Rogue Squadron pilot and a powerful Jedi. She slew the Warmaster Tsavong Lah and killed her evil twin brother Darth Caedus in a lightsaber duel. She would become a leading member of the Jedi High Council after the events of the Second Galactic Civil War"
"1700692406-513","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Rose","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/rose-684.php","Star Wars 6"" Black Series Rose","/star-wars/images/thumbs/rose-684.jpg","C$14.07","Star Wars 6"" Black Series Rose 
Now able to fight back against the enemy, Rose keeps her focus on her mission. This 6-inch-scale Resistance Tech Rose figure is carefully detailed to look like the character from Star Wars: The Last Jedi."
"1700692408-514","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Snoke","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/snoke-677.php","Star Wars 6"" Black Series Snoke","/star-wars/images/thumbs/snoke-677.jpg","C$21.87","Star Wars 6"" Black Series Snoke 
The shadowy commander of the First Order, Supreme Leader Snoke prefers to operate from a distance, looming over his underlings in the form of an immense hologram. As the First Order rallies, this master of the dark side emerges from the shadows to seize victory."
"1700692410-515","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Captain Poe Dameron","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/captain-poe-dameron-656.php","Star Wars 6"" Black Series Captain Poe Dameron","/star-wars/images/thumbs/captain-poe-dameron-656.jpg","C$19.09","Star Wars 6"" Black Series Captain Poe Dameron 
It takes a defiant courage to stare down the threat of the First Order, and while Captain Poe Dameron is eager to fight, he worries that some in the Resistance leadership don't have what it takes."
"1700692412-516","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","General Leia","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/general-leia-358.php","Star Wars 6"" Black Series General Leia","/star-wars/images/thumbs/general-leia-358.jpg","C$20.12","Star Wars 6"" Black Series General Leia 
Despite all that she has endured and lost in a lifetime of war, Princess Leia Organa continues to shine as a beacon of hope for the loyal soldiers of the Resistance under her command."
"1700692415-517","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Finn (First Order Disguise)","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/finn-first-order-disguise-579.php","Star Wars 6"" Black Series Finn (First Order Disguise)","/star-wars/images/thumbs/finn-first-order-disguise-579.jpg","C$18.35","Star Wars 6"" Black Series Finn (First Order Disguise) 
To carry out a mission crucial to the Resistance, Fin adopts a First Order officer's uniform, going undercover and doing his best to blend in among his former ranks."
"1700692417-518","https://www.actionfigure411.com/star-wars/black-series-price-guide.php","Elite Praetorian Guard","https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/elite-praetorian-guard-657.php","Star Wars 6"" Black Series Elite Praetorian Guard","/star-wars/images/thumbs/elite-praetorian-guard-657.jpg","C$27.61","Star Wars 6"" Black Series Elite Praetorian Guard 
As the Supreme Leader of the First Order, Snoke was flanked by crimson-clad guardians, loyal protectors encased in ornate armor ready to defend the Supreme Leader from any threat."
